uid;user_behavioral_profile;date;arrival_times;permanence_times;trajectory;sem_trajectory
2;0;22/11/17;[12, 12, 12, 26, 26];[9, 5, 424, 11, 6];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
2;0;23/11/17;[32, 32, 37];[13, 150, 10];[27, 32, 27];[7, 0, 7]
2;0;24/11/17;[18, 18, 19, 29];[9, 23, 314, 16];[27, 51, 32, 27];[7, 2, 0, 7]
2;0;27/11/17;[18, 18, 30];[3, 379, 11];[27, 32, 27];[7, 0, 7]
2;0;28/11/17;[30, 30, 34, 38];[4, 144, 117, 6];[24, 32, 18, 24];[7, 0, 6, 7]
2;0;29/11/17;[10, 10, 10, 26, 26];[6, 5, 493, 5, 10];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
2;0;30/11/17;[32, 32, 36, 42];[14, 112, 194, 12];[27, 32, 18, 27];[7, 0, 6, 7]
2;0;01/12/17;[18, 18, 25, 27];[10, 224, 63, 16];[27, 32, 51, 27];[7, 0, 2, 7]
2;0;04/12/17;[16, 16, 28];[5, 365, 7];[27, 32, 27];[7, 0, 7]
2;0;05/12/17;[28, 28, 30, 35];[11, 62, 160, 9];[24, 32, 18, 24];[7, 0, 6, 7]
2;0;06/12/17;[12, 12, 12, 23, 24];[11, 7, 335, 8, 8];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
2;0;07/12/17;[30, 30, 41];[15, 319, 7];[27, 32, 27];[7, 0, 7]
2;0;08/12/17;[18, 18, 25, 26, 36];[15, 203, 40, 286, 14];[27, 32, 51, 32, 27];[7, 0, 2, 0, 7]
2;0;11/12/17;[16, 16, 27];[11, 324, 5];[27, 32, 27];[7, 0, 7]
2;0;12/12/17;[26, 26, 30, 32];[6, 115, 75, 7];[24, 33, 32, 24];[7, 1, 0, 7]
2;0;13/12/17;[12, 12, 12, 24, 24];[7, 5, 358, 9, 11];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
2;0;14/12/17;[32, 32, 41];[5, 292, 7];[27, 32, 27];[7, 0, 7]
2;0;15/12/17;[16, 16, 23, 26];[16, 206, 100, 6];[27, 32, 43, 27];[7, 0, 5, 7]
2;0;18/12/17;[14, 14, 23, 23, 31];[8, 263, 24, 232, 3];[27, 32, 54, 32, 27];[7, 0, 3, 0, 7]
2;0;19/12/17;[26, 26, 28, 29, 34];[6, 61, 28, 150, 4];[24, 33, 51, 32, 24];[7, 1, 2, 0, 7]
2;0;20/12/17;[14, 14, 14, 33, 34];[5, 3, 585, 13, 11];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
2;0;21/12/17;[28, 28, 41];[8, 400, 15];[27, 32, 27];[7, 0, 7]
2;0;22/12/17;[16, 16, 22, 23, 29];[12, 174, 27, 184, 9];[27, 32, 51, 32, 27];[7, 0, 2, 0, 7]
2;0;15/01/18;[16, 16, 28];[11, 371, 9];[27, 32, 27];[7, 0, 7]
2;0;16/01/18;[28, 28, 32, 39];[12, 133, 214, 9];[24, 32, 54, 24];[7, 0, 3, 7]
2;0;19/01/18;[12, 12, 18, 20, 30];[10, 194, 47, 307, 10];[27, 32, 51, 32, 27];[7, 0, 2, 0, 7]
2;0;30/01/18;[26, 26, 30, 35];[8, 113, 160, 8];[24, 33, 32, 24];[7, 1, 0, 7]
2;0;09/02/18;[14, 14, 16, 18, 28];[6, 68, 59, 290, 14];[27, 43, 54, 32, 27];[7, 5, 3, 0, 7]
2;0;01/03/18;[24, 24, 29];[7, 157, 6];[27, 33, 27];[7, 1, 7]
2;0;02/03/18;[10, 10, 14, 19];[12, 128, 148, 9];[27, 18, 32, 27];[7, 6, 0, 7]
2;0;03/03/18;[18, 18, 18, 26, 26];[6, 18, 224, 11, 13];[27, 53, 43, 53, 27];[7, 4, 5, 4, 7]
2;0;05/03/18;[18, 18, 21, 22, 31];[12, 97, 18, 284, 9];[27, 32, 27, 10, 27];[7, 0, 7, 6, 7]
2;0;06/03/18;[32, 32, 33, 40];[3, 50, 191, 9];[24, 51, 54, 24];[7, 2, 3, 7]
2;0;07/03/18;[18, 18, 18, 27, 30, 30];[6, 16, 276, 67, 3, 10];[27, 34, 43, 33, 34, 27];[7, 4, 5, 1, 4, 7]
2;0;08/03/18;[28, 28, 34, 35];[18, 169, 27, 5];[27, 54, 43, 27];[7, 3, 5, 7]
2;0;09/03/18;[10, 10, 11, 13, 13, 14];[9, 30, 61, 14, 22, 14];[27, 54, 33, 27, 33, 27];[7, 3, 1, 7, 1, 7]
2;0;12/03/18;[18, 18, 29];[11, 336, 9];[27, 32, 27];[7, 0, 7]
2;0;13/03/18;[30, 30, 30, 32, 34, 37];[5, 12, 57, 46, 115, 9];[24, 34, 51, 33, 54, 24];[7, 4, 2, 1, 3, 7]
2;0;14/03/18;[18, 18, 18, 19, 26, 29, 29];[9, 10, 35, 206, 85, 4, 7];[27, 34, 43, 18, 33, 34, 27];[7, 4, 5, 6, 1, 4, 7]
2;0;15/03/18;[26, 26, 29, 29, 37];[5, 112, 2, 213, 14];[27, 33, 34, 32, 27];[7, 1, 4, 0, 7]
2;0;16/03/18;[8, 8, 9, 9, 11, 13, 20];[12, 19, 25, 47, 51, 218, 8];[27, 33, 34, 51, 51, 32, 27];[7, 1, 4, 2, 2, 0, 7]
2;0;19/03/18;[18, 18, 26, 30];[6, 235, 122, 9];[27, 32, 54, 27];[7, 0, 3, 7]
2;0;20/03/18;[32, 32, 36, 43];[7, 129, 222, 8];[24, 43, 32, 24];[7, 5, 0, 7]
2;0;21/03/18;[16, 16, 16, 24, 28, 28];[5, 13, 225, 127, 16, 5];[27, 34, 43, 54, 34, 27];[7, 4, 5, 3, 4, 7]
2;0;22/03/18;[26, 26, 29, 41];[13, 78, 378, 11];[27, 33, 32, 27];[7, 1, 0, 7]
2;0;23/03/18;[8, 8, 9, 18];[12, 25, 285, 11];[27, 51, 32, 27];[7, 2, 0, 7]
2;0;26/03/18;[18, 18, 21, 21, 23, 26, 26, 27];[18, 77, 11, 68, 68, 10, 47, 12];[27, 33, 27, 54, 51, 34, 33, 27];[7, 1, 7, 3, 2, 4, 1, 7]
2;0;27/03/18;[30, 30, 35];[6, 171, 7];[24, 43, 24];[7, 5, 7]
2;0;28/03/18;[14, 14, 14, 18, 21, 22, 32, 32];[8, 5, 136, 75, 29, 289, 13, 8];[27, 34, 18, 33, 54, 32, 34, 27];[7, 4, 6, 1, 3, 0, 4, 7]
2;0;29/03/18;[24, 24, 29, 30];[9, 150, 36, 13];[27, 33, 51, 27];[7, 1, 2, 7]
2;0;30/03/18;[8, 8, 18];[7, 314, 13];[27, 32, 27];[7, 0, 7]
2;0;02/04/18;[14, 14, 19, 24, 30];[7, 151, 164, 163, 4];[27, 32, 54, 32, 27];[7, 0, 3, 0, 7]
2;0;03/04/18;[28, 28, 29, 34];[6, 50, 131, 3];[24, 51, 54, 24];[7, 2, 3, 7]
2;0;04/04/18;[16, 16, 16, 22, 28, 29];[6, 17, 160, 198, 18, 7];[27, 34, 32, 18, 34, 27];[7, 4, 0, 6, 4, 7]
2;0;05/04/18;[28, 28, 31, 42];[18, 72, 330, 10];[27, 54, 32, 27];[7, 3, 0, 7]
2;0;06/04/18;[8, 8, 13, 15, 21];[14, 165, 40, 187, 7];[27, 54, 51, 18, 27];[7, 3, 2, 6, 7]
2;0;09/04/18;[16, 16, 19, 32];[12, 104, 376, 10];[27, 54, 32, 27];[7, 3, 0, 7]
2;0;10/04/18;[28, 28, 28, 30, 37];[10, 11, 58, 216, 9];[24, 34, 32, 43, 24];[7, 4, 0, 5, 7]
2;0;11/04/18;[18, 18, 18, 27, 30, 30];[9, 6, 258, 87, 6, 5];[27, 34, 32, 33, 34, 27];[7, 4, 0, 1, 4, 7]
2;0;12/04/18;[26, 26, 28, 31, 32];[7, 76, 94, 30, 11];[27, 33, 43, 51, 27];[7, 1, 5, 2, 7]
2;0;13/04/18;[8, 8, 12, 22];[11, 119, 310, 12];[27, 18, 32, 27];[7, 6, 0, 7]
2;0;16/04/18;[18, 18, 27, 30];[5, 273, 90, 7];[27, 32, 33, 27];[7, 0, 1, 7]
2;0;17/04/18;[30, 30, 33, 33, 40];[4, 111, 4, 188, 12];[24, 32, 24, 32, 24];[7, 0, 7, 0, 7]
2;0;18/04/18;[16, 16, 16, 21, 29, 29];[8, 7, 137, 238, 9, 8];[27, 34, 43, 32, 34, 27];[7, 4, 5, 0, 4, 7]
2;0;19/04/18;[26, 26, 31, 39];[9, 152, 243, 9];[27, 33, 54, 27];[7, 1, 3, 7]
2;0;20/04/18;[8, 8, 9, 11, 21];[13, 35, 49, 317, 13];[27, 51, 43, 32, 27];[7, 2, 5, 0, 7]
2;0;22/04/18;[16, 16, 16, 24, 25, 29, 30];[8, 9, 239, 14, 146, 6, 6];[27, 53, 19, 53, 43, 53, 27];[7, 4, 0, 4, 5, 4, 7]
2;0;23/04/18;[16, 16, 20, 26, 28];[7, 134, 162, 83, 6];[27, 54, 54, 51, 27];[7, 3, 3, 2, 7]
2;0;24/04/18;[26, 26, 29, 29, 32];[8, 90, 19, 72, 11];[24, 33, 34, 33, 24];[7, 1, 4, 1, 7]
2;0;25/04/18;[18, 18, 18, 18, 25, 30, 30];[9, 9, 6, 198, 161, 2, 8];[27, 34, 27, 32, 43, 34, 27];[7, 4, 7, 0, 5, 4, 7]
2;0;26/04/18;[26, 26, 29, 34];[13, 88, 155, 12];[27, 33, 43, 27];[7, 1, 5, 7]
2;0;27/04/18;[10, 10, 11, 20];[19, 39, 242, 9];[27, 18, 32, 27];[7, 6, 0, 7]
2;0;30/04/18;[16, 16, 24, 31];[6, 235, 222, 9];[27, 32, 43, 27];[7, 0, 5, 7]
2;0;01/05/18;[28, 28, 29, 29, 39];[12, 38, 4, 303, 3];[24, 51, 24, 32, 24];[7, 2, 7, 0, 7]
2;0;02/05/18;[20, 20, 20, 22, 25, 29, 29];[11, 2, 56, 97, 106, 9, 11];[27, 34, 54, 33, 18, 34, 27];[7, 4, 3, 1, 6, 4, 7]
2;0;03/05/18;[24, 24, 28, 28, 31];[10, 120, 8, 90, 10];[27, 33, 27, 43, 27];[7, 1, 7, 5, 7]
2;0;04/05/18;[6, 6, 8, 11, 16];[6, 63, 110, 143, 14];[27, 33, 32, 54, 27];[7, 1, 0, 3, 7]
2;0;07/05/18;[16, 16, 18, 19, 23, 23, 29];[5, 82, 4, 135, 5, 188, 11];[27, 51, 27, 43, 27, 10, 27];[7, 2, 7, 5, 7, 6, 7]
2;0;08/05/18;[30, 30, 32, 32, 43];[22, 57, 8, 319, 10];[24, 51, 24, 43, 24];[7, 2, 7, 5, 7]
2;0;09/05/18;[16, 16, 16, 16, 25, 26];[4, 11, 4, 273, 15, 4];[27, 34, 27, 18, 34, 27];[7, 4, 7, 6, 4, 7]
2;0;10/05/18;[22, 22, 25, 30];[16, 87, 157, 10];[27, 18, 33, 27];[7, 6, 1, 7]
2;0;11/05/18;[6, 6, 6, 7, 7, 11, 12, 12, 16];[8, 5, 29, 10, 104, 30, 19, 120, 12];[27, 34, 33, 51, 54, 33, 33, 32, 27];[7, 4, 1, 2, 3, 1, 1, 0, 7]
2;0;14/05/18;[18, 18, 27, 28];[5, 282, 41, 13];[27, 32, 33, 27];[7, 0, 1, 7]
2;0;15/05/18;[30, 30, 31, 40];[6, 27, 270, 3];[24, 33, 32, 24];[7, 1, 0, 7]
2;0;16/05/18;[18, 18, 18, 18, 21, 27, 29, 29];[4, 4, 18, 76, 184, 51, 13, 9];[27, 34, 34, 51, 18, 33, 34, 27];[7, 4, 4, 2, 6, 1, 4, 7]
2;0;17/05/18;[24, 24, 29, 29, 29, 30];[7, 145, 6, 5, 37, 14];[27, 33, 34, 27, 51, 27];[7, 1, 4, 7, 2, 7]
2;0;18/05/18;[8, 8, 18];[8, 314, 12];[27, 32, 27];[7, 0, 7]
2;0;21/05/18;[18, 18, 25, 30];[7, 219, 159, 8];[27, 10, 33, 27];[7, 6, 1, 7]
2;0;22/05/18;[30, 30, 31, 32, 34, 35];[18, 40, 3, 64, 52, 8];[24, 33, 24, 32, 33, 24];[7, 1, 7, 0, 1, 7]
2;0;23/05/18;[16, 16, 16, 22, 22, 25, 36, 36];[11, 12, 163, 6, 89, 332, 9, 6];[27, 34, 43, 27, 51, 32, 34, 27];[7, 4, 5, 7, 2, 0, 4, 7]
2;0;24/05/18;[22, 22, 26, 30];[15, 134, 103, 11];[27, 32, 33, 27];[7, 0, 1, 7]
2;0;25/05/18;[6, 6, 12, 13, 14, 16];[6, 178, 27, 41, 66, 11];[27, 32, 51, 54, 33, 27];[7, 0, 2, 3, 1, 7]
2;0;28/05/18;[16, 16, 20, 21, 22, 22, 23, 24];[7, 123, 36, 26, 13, 28, 36, 10];[27, 43, 54, 33, 27, 33, 10, 27];[7, 5, 3, 1, 7, 1, 6, 7]
2;0;29/05/18;[30, 30, 31, 31, 36];[8, 26, 25, 133, 12];[24, 33, 51, 54, 24];[7, 1, 2, 3, 7]
2;0;30/05/18;[18, 18, 18, 21, 31, 31];[10, 6, 78, 313, 5, 9];[27, 34, 33, 32, 34, 27];[7, 4, 1, 0, 4, 7]
2;0;31/05/18;[26, 26, 30, 33, 34];[8, 132, 75, 45, 15];[27, 33, 18, 51, 27];[7, 1, 6, 2, 7]
2;0;11/06/18;[16, 16, 17, 18, 24, 27];[13, 44, 26, 180, 86, 9];[27, 51, 33, 43, 33, 27];[7, 2, 1, 5, 1, 7]
3;0;01/09/17;[18, 18, 23, 29];[12, 157, 168, 11];[27, 32, 18, 27];[7, 0, 6, 7]
3;0;03/09/17;[20, 20, 21, 25, 31, 32];[13, 18, 146, 171, 16, 5];[27, 53, 42, 19, 53, 27];[7, 4, 5, 0, 4, 7]
3;0;04/09/17;[16, 16, 23, 27];[10, 201, 143, 4];[27, 43, 32, 27];[7, 5, 0, 7]
3;0;05/09/17;[30, 30, 38];[7, 256, 8];[27, 18, 27];[7, 6, 7]
3;0;06/09/17;[16, 16, 16, 22, 26, 26];[5, 13, 177, 115, 14, 5];[27, 34, 32, 18, 34, 27];[7, 4, 0, 6, 4, 7]
3;0;07/09/17;[32, 32, 36, 40];[16, 106, 120, 14];[27, 32, 54, 27];[7, 0, 3, 7]
3;0;08/09/17;[20, 20, 30];[7, 320, 11];[27, 32, 27];[7, 0, 7]
3;0;11/09/17;[16, 16, 35];[9, 567, 11];[27, 32, 27];[7, 0, 7]
3;0;12/09/17;[28, 28, 31, 36];[9, 92, 165, 5];[27, 32, 54, 27];[7, 0, 3, 7]
3;0;13/09/17;[14, 14, 14, 24, 25];[5, 8, 309, 15, 7];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
3;0;14/09/17;[30, 30, 36];[16, 191, 16];[27, 32, 27];[7, 0, 7]
3;0;15/09/17;[20, 20, 32];[13, 363, 13];[27, 32, 27];[7, 0, 7]
3;0;19/09/17;[28, 28, 36];[9, 260, 8];[27, 18, 27];[7, 6, 7]
3;0;20/09/17;[14, 14, 14, 18, 20, 23, 29, 30];[10, 12, 112, 48, 108, 189, 15, 9];[27, 34, 32, 51, 32, 18, 34, 27];[7, 4, 0, 2, 0, 6, 4, 7]
3;0;21/09/17;[30, 30, 36];[16, 173, 12];[27, 32, 27];[7, 0, 7]
3;0;22/09/17;[16, 16, 27];[7, 336, 6];[27, 32, 27];[7, 0, 7]
3;0;25/09/17;[14, 14, 23, 24, 35];[5, 267, 44, 317, 4];[27, 43, 32, 31, 27];[7, 5, 0, 0, 7]
3;0;26/09/17;[30, 30, 39];[6, 291, 8];[27, 32, 27];[7, 0, 7]
3;0;27/09/17;[12, 12, 12, 14, 15, 26, 26];[7, 5, 59, 41, 313, 15, 11];[27, 34, 32, 51, 32, 34, 27];[7, 4, 0, 2, 0, 4, 7]
3;0;28/09/17;[30, 30, 42];[13, 375, 16];[27, 32, 27];[7, 0, 7]
3;0;29/09/17;[18, 18, 24, 29];[13, 196, 150, 8];[27, 43, 32, 27];[7, 5, 0, 7]
3;0;01/10/17;[16, 16, 16, 28, 28];[13, 15, 336, 13, 8];[27, 53, 42, 53, 27];[7, 4, 5, 4, 7]
3;0;02/10/17;[16, 16, 28];[6, 380, 8];[27, 32, 27];[7, 0, 7]
3;0;03/10/17;[28, 28, 33, 35];[7, 158, 53, 7];[27, 32, 12, 27];[7, 0, 1, 7]
3;0;04/10/17;[14, 14, 14, 17, 24, 31, 32];[5, 11, 82, 216, 223, 13, 12];[27, 34, 32, 18, 32, 34, 27];[7, 4, 0, 6, 0, 4, 7]
3;0;05/10/17;[30, 30, 34, 36];[15, 115, 60, 15];[27, 32, 54, 27];[7, 0, 3, 7]
3;0;06/10/17;[20, 20, 26, 28, 38];[14, 166, 62, 299, 10];[27, 32, 33, 32, 27];[7, 0, 1, 0, 7]
3;0;09/10/17;[14, 14, 21, 24];[6, 222, 80, 6];[27, 32, 51, 27];[7, 0, 2, 7]
3;0;10/10/17;[30, 30, 35, 42];[8, 163, 202, 5];[27, 32, 54, 27];[7, 0, 3, 7]
3;0;11/10/17;[14, 14, 14, 22, 24, 24];[5, 13, 245, 37, 15, 11];[27, 34, 32, 51, 34, 27];[7, 4, 0, 2, 4, 7]
3;0;12/10/17;[32, 32, 45];[12, 407, 8];[27, 32, 27];[7, 0, 7]
3;0;13/10/17;[18, 18, 22, 23, 30];[6, 136, 26, 203, 13];[27, 32, 18, 32, 27];[7, 0, 6, 0, 7]
3;0;16/10/17;[12, 12, 15, 17, 21];[10, 91, 66, 122, 4];[27, 32, 51, 32, 27];[7, 0, 2, 0, 7]
3;0;17/10/17;[32, 32, 35, 43];[7, 107, 224, 7];[27, 32, 54, 27];[7, 0, 3, 7]
3;0;18/10/17;[14, 14, 14, 25, 26];[13, 4, 339, 13, 8];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
3;0;19/10/17;[34, 34, 35, 40];[10, 39, 138, 12];[27, 33, 32, 27];[7, 1, 0, 7]
3;0;20/10/17;[18, 18, 29];[11, 343, 6];[27, 43, 27];[7, 5, 7]
3;0;23/10/17;[16, 16, 20, 30];[11, 131, 286, 6];[27, 43, 32, 27];[7, 5, 0, 7]
3;0;24/10/17;[30, 30, 36, 42];[9, 171, 180, 8];[27, 32, 54, 27];[7, 0, 3, 7]
3;0;25/10/17;[12, 12, 12, 19, 21, 26, 26];[11, 10, 210, 40, 162, 15, 11];[27, 34, 32, 51, 32, 34, 27];[7, 4, 0, 2, 0, 4, 7]
3;0;26/10/17;[32, 32, 42];[8, 308, 6];[27, 32, 27];[7, 0, 7]
3;0;27/10/17;[20, 20, 31];[11, 335, 6];[27, 32, 27];[7, 0, 7]
3;0;30/10/17;[12, 12, 22];[11, 299, 5];[27, 32, 27];[7, 0, 7]
3;0;31/10/17;[30, 30, 37];[6, 231, 9];[27, 32, 27];[7, 0, 7]
3;0;01/11/17;[10, 10, 10, 16, 17, 19, 26, 26];[11, 13, 175, 20, 69, 208, 10, 10];[27, 34, 32, 51, 32, 18, 34, 27];[7, 4, 0, 2, 0, 6, 4, 7]
3;0;02/11/17;[32, 32, 42];[14, 288, 7];[27, 32, 27];[7, 0, 7]
3;0;03/11/17;[16, 16, 22, 29];[8, 179, 204, 8];[27, 32, 18, 27];[7, 0, 6, 7]
3;0;06/11/17;[10, 10, 20];[10, 315, 6];[27, 32, 27];[7, 0, 7]
3;0;07/11/17;[26, 26, 29, 38];[8, 109, 252, 7];[27, 12, 32, 27];[7, 1, 0, 7]
3;0;08/11/17;[12, 12, 12, 22, 23];[8, 13, 308, 14, 8];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
3;0;09/11/17;[32, 32, 38];[7, 202, 10];[27, 32, 27];[7, 0, 7]
3;0;10/11/17;[20, 20, 30];[10, 312, 12];[27, 32, 27];[7, 0, 7]
3;0;13/11/17;[12, 12, 17, 19, 30];[7, 162, 54, 320, 8];[27, 32, 51, 32, 27];[7, 0, 2, 0, 7]
3;0;14/11/17;[28, 28, 35];[5, 212, 7];[27, 32, 27];[7, 0, 7]
3;0;15/11/17;[12, 12, 12, 17, 19, 27, 27];[9, 8, 152, 53, 241, 2, 8];[27, 34, 32, 51, 32, 34, 27];[7, 4, 0, 2, 0, 4, 7]
3;0;16/11/17;[34, 34, 46];[11, 350, 7];[27, 32, 27];[7, 0, 7]
3;0;17/11/17;[16, 16, 16, 28];[6, 19, 351, 12];[27, 18, 32, 27];[7, 6, 0, 7]
3;0;20/11/17;[12, 12, 16, 22];[7, 130, 168, 10];[27, 32, 31, 27];[7, 0, 0, 7]
3;0;21/11/17;[26, 26, 28, 33];[5, 78, 156, 5];[27, 12, 54, 27];[7, 1, 3, 7]
3;0;22/11/17;[12, 12, 12, 21, 22, 30, 31];[7, 12, 259, 50, 239, 4, 11];[27, 34, 32, 51, 32, 34, 27];[7, 4, 0, 2, 0, 4, 7]
3;0;23/11/17;[34, 34, 37, 43];[7, 104, 172, 6];[27, 32, 43, 27];[7, 0, 5, 7]
3;0;24/11/17;[20, 20, 29, 34];[12, 286, 138, 9];[27, 43, 32, 27];[7, 5, 0, 7]
3;0;27/11/17;[14, 14, 27];[6, 394, 4];[27, 32, 27];[7, 0, 7]
3;0;28/11/17;[28, 28, 31, 33, 36];[6, 97, 56, 109, 8];[27, 32, 54, 32, 27];[7, 0, 3, 0, 7]
3;0;29/11/17;[12, 12, 12, 18, 19, 28, 29];[7, 10, 171, 38, 269, 15, 11];[27, 34, 32, 51, 32, 34, 27];[7, 4, 0, 2, 0, 4, 7]
3;0;30/11/17;[32, 32, 34, 47];[14, 70, 367, 15];[27, 33, 32, 27];[7, 1, 0, 7]
3;0;01/12/17;[18, 18, 30];[8, 374, 8];[27, 32, 27];[7, 0, 7]
3;0;04/12/17;[14, 14, 15, 27];[10, 40, 355, 11];[27, 43, 32, 27];[7, 5, 0, 7]
3;0;05/12/17;[26, 26, 29, 34];[7, 88, 152, 8];[27, 12, 32, 27];[7, 1, 0, 7]
3;0;06/12/17;[14, 14, 14, 24, 24];[7, 11, 283, 13, 9];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
3;0;07/12/17;[32, 32, 33, 40];[6, 53, 206, 9];[27, 33, 32, 27];[7, 1, 0, 7]
3;0;08/12/17;[22, 22, 32];[10, 312, 13];[27, 32, 27];[7, 0, 7]
3;0;11/12/17;[12, 12, 19, 20, 31];[8, 202, 35, 337, 10];[27, 32, 51, 32, 27];[7, 0, 2, 0, 7]
3;0;12/12/17;[24, 24, 29];[5, 174, 5];[27, 12, 27];[7, 1, 7]
3;0;13/12/17;[12, 12, 12, 21, 23, 23];[6, 3, 281, 54, 8, 8];[27, 34, 32, 51, 34, 27];[7, 4, 0, 2, 4, 7]
3;0;14/12/17;[32, 32, 33, 41];[9, 48, 216, 13];[27, 33, 32, 27];[7, 1, 0, 7]
3;0;15/12/17;[20, 20, 30];[6, 311, 11];[27, 32, 27];[7, 0, 7]
3;0;18/12/17;[12, 12, 16, 29];[4, 125, 390, 5];[27, 43, 32, 27];[7, 5, 0, 7]
3;0;19/12/17;[26, 26, 30, 32, 33];[7, 114, 66, 42, 8];[27, 12, 32, 12, 27];[7, 1, 0, 1, 7]
3;0;20/12/17;[12, 12, 12, 22, 24, 25];[9, 8, 307, 58, 13, 11];[27, 34, 32, 51, 34, 27];[7, 4, 0, 2, 4, 7]
3;0;21/12/17;[30, 30, 40];[9, 299, 13];[27, 32, 27];[7, 0, 7]
3;0;22/12/17;[20, 20, 30];[11, 289, 9];[27, 32, 27];[7, 0, 7]
3;0;09/01/18;[26, 26, 28, 36];[6, 71, 250, 5];[27, 12, 32, 27];[7, 1, 0, 7]
3;0;11/01/18;[28, 28, 29, 38];[10, 42, 264, 9];[27, 33, 32, 27];[7, 1, 0, 7]
3;0;17/01/18;[10, 10, 10, 16, 18, 20, 20];[11, 3, 192, 43, 60, 5, 12];[27, 34, 32, 51, 33, 34, 27];[7, 4, 0, 2, 1, 4, 7]
3;0;18/01/18;[30, 30, 42];[14, 349, 11];[27, 32, 27];[7, 0, 7]
3;0;22/01/18;[12, 12, 20, 27];[8, 241, 208, 10];[27, 43, 32, 27];[7, 5, 0, 7]
3;0;23/01/18;[28, 28, 36];[8, 254, 6];[27, 32, 27];[7, 0, 7]
3;0;26/01/18;[22, 22, 33];[13, 334, 12];[27, 32, 27];[7, 0, 7]
3;0;01/02/18;[28, 28, 30, 37];[6, 67, 218, 12];[27, 33, 32, 27];[7, 1, 0, 7]
3;0;06/02/18;[24, 24, 29, 34];[7, 147, 171, 6];[27, 12, 32, 27];[7, 1, 0, 7]
3;0;16/02/18;[24, 24, 40];[8, 494, 8];[27, 43, 27];[7, 5, 7]
3;0;01/03/18;[34, 34, 46];[7, 359, 10];[27, 32, 27];[7, 0, 7]
3;0;02/03/18;[26, 26, 33, 33, 33, 34, 34, 34, 37];[12, 203, 12, 11, 7, 13, 8, 73, 9];[27, 32, 51, 34, 34, 27, 27, 43, 27];[7, 0, 2, 4, 4, 7, 7, 5, 7]
3;0;05/03/18;[8, 8, 14, 23];[11, 191, 253, 11];[27, 18, 32, 27];[7, 6, 0, 7]
3;0;06/03/18;[24, 24, 29, 30, 37];[7, 153, 24, 232, 6];[27, 12, 18, 43, 27];[7, 1, 6, 5, 7]
3;0;07/03/18;[10, 10, 10, 17, 18];[9, 9, 221, 7, 8];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
3;0;08/03/18;[30, 30, 36];[9, 197, 11];[27, 32, 27];[7, 0, 7]
3;0;09/03/18;[22, 22, 24, 24, 32, 34];[9, 54, 7, 249, 52, 7];[27, 18, 27, 32, 51, 27];[7, 6, 7, 0, 2, 7]
3;0;12/03/18;[10, 10, 12, 18];[10, 77, 165, 6];[27, 18, 32, 27];[7, 6, 0, 7]
3;0;13/03/18;[26, 26, 29, 33, 33, 38];[8, 90, 118, 6, 141, 9];[27, 12, 54, 27, 18, 27];[7, 1, 3, 7, 6, 7]
3;0;14/03/18;[10, 10, 10, 11, 12, 14, 27, 27];[6, 7, 40, 34, 47, 384, 9, 16];[27, 34, 18, 33, 51, 32, 34, 27];[7, 4, 6, 1, 2, 0, 4, 7]
3;0;15/03/18;[34, 34, 36, 41];[18, 65, 138, 15];[27, 54, 18, 27];[7, 3, 6, 7]
3;0;16/03/18;[22, 22, 28, 40];[12, 188, 341, 10];[27, 43, 32, 27];[7, 5, 0, 7]
3;0;18/03/18;[20, 20, 20, 20, 22, 24, 28, 29];[3, 9, 6, 49, 66, 127, 14, 4];[27, 53, 27, 42, 25, 18, 53, 27];[7, 4, 7, 5, 1, 6, 4, 7]
3;0;19/03/18;[10, 10, 18];[4, 253, 6];[27, 32, 27];[7, 0, 7]
3;0;20/03/18;[24, 24, 28, 31, 33];[10, 126, 81, 58, 6];[27, 12, 54, 12, 27];[7, 1, 3, 1, 7]
3;0;21/03/18;[10, 10, 10, 23, 23];[15, 11, 370, 9, 16];[27, 34, 32, 34, 27];[7, 4, 0, 4, 7]
3;0;22/03/18;[30, 30, 35];[11, 155, 13];[27, 54, 27];[7, 3, 7]
3;0;23/03/18;[22, 22, 25, 25, 28, 37];[13, 94, 12, 75, 276, 6];[27, 54, 27, 33, 32, 27];[7, 3, 7, 1, 0, 7]
3;0;26/03/18;[10, 10, 16, 18];[13, 194, 48, 7];[27, 43, 33, 27];[7, 5, 1, 7]
3;0;27/03/18;[28, 28, 35, 37];[9, 226, 37, 8];[27, 43, 51, 27];[7, 5, 2, 7]
3;0;28/03/18;[10, 10, 10, 12, 14, 16, 16];[9, 11, 42, 60, 75, 8, 5];[27, 34, 43, 51, 33, 34, 27];[7, 4, 5, 2, 1, 4, 7]
3;0;29/03/18;[32, 32, 33, 35, 44];[9, 47, 39, 268, 7];[27, 43, 51, 18, 27];[7, 5, 2, 6, 7]
